,date,state,cases,newcases,deaths,newdeaths
13652,2020-10-25,North Carolina,260128,1689.0,4183,13.0
13653,2020-10-26,North Carolina,262159,2031.0,4200,17.0
13654,2020-10-27,North Carolina,264334,2175.0,4236,36.0
13655,2020-10-28,North Carolina,266566,2232.0,4275,39.0
13656,2020-10-29,North Carolina,269419,2853.0,4307,32.0
13657,2020-10-30,North Carolina,272231,2812.0,4354,47.0
13658,2020-10-31,North Carolina,274805,2574.0,4400,46.0
13659,2020-11-01,North Carolina,276706,1901.0,4405,5.0
13660,2020-11-02,North Carolina,278477,1771.0,4413,8.0
13661,2020-11-03,North Carolina,280657,2180.0,4481,68.0
13662,2020-11-04,North Carolina,283280,2623.0,4535,54.0
13663,2020-11-05,North Carolina,286210,2930.0,4572,37.0
13664,2020-11-06,North Carolina,289124,2914.0,4608,36.0
13665,2020-11-07,North Carolina,291563,2439.0,4629,21.0
13666,2020-11-08,North Carolina,293431,1868.0,4630,1.0
13667,2020-11-09,North Carolina,295105,1674.0,4638,8.0
13668,2020-11-10,North Carolina,298089,2984.0,4685,47.0
13669,2020-11-11,North Carolina,300725,2636.0,4723,38.0
13670,2020-11-12,North Carolina,303931,3206.0,4730,7.0
13671,2020-11-13,North Carolina,306498,2567.0,4749,19.0
13672,2020-11-14,North Carolina,309703,3205.0,4783,34.0
13673,2020-11-15,North Carolina,312406,2703.0,4830,47.0
13674,2020-11-16,North Carolina,315314,2908.0,4843,13.0
13675,2020-11-17,North Carolina,318537,3223.0,4881,38.0
13676,2020-11-18,North Carolina,322258,3721.0,4927,46.0
13677,2020-11-19,North Carolina,325658,3400.0,4968,41.0
13678,2020-11-20,North Carolina,330021,4363.0,5012,44.0
13679,2020-11-21,North Carolina,333074,3053.0,5035,23.0
13680,2020-11-22,North Carolina,336983,3909.0,5062,27.0
13681,2020-11-23,North Carolina,339672,2689.0,5076,14.0
13682,2020-11-24,North Carolina,343566,3894.0,5114,38.0
13683,2020-11-25,North Carolina,348102,4536.0,5177,63.0
13684,2020-11-26,North Carolina,348148,46.0,5177,0.0
13685,2020-11-27,North Carolina,355664,7516.0,5240,63.0
13686,2020-11-28,North Carolina,358654,2990.0,5249,9.0
13687,2020-11-29,North Carolina,362124,3470.0,5279,30.0
13688,2020-11-30,North Carolina,364968,2844.0,5296,17.0
13689,2020-12-01,North Carolina,368615,3647.0,5322,26.0
13690,2020-12-02,North Carolina,372525,3910.0,5406,84.0
13691,2020-12-03,North Carolina,378370,5845.0,5454,48.0
13692,2020-12-04,North Carolina,384165,5795.0,5505,51.0
13693,2020-12-05,North Carolina,388760,4595.0,5547,42.0
13694,2020-12-06,North Carolina,395020,6260.0,5578,31.0
13695,2020-12-07,North Carolina,399796,4776.0,5598,20.0
13696,2020-12-08,North Carolina,404520,4724.0,5642,44.0
13697,2020-12-09,North Carolina,412140,7620.0,5704,62.0
13698,2020-12-10,North Carolina,417951,5811.0,5752,48.0
13699,2020-12-11,North Carolina,424991,7040.0,5791,39.0
13700,2020-12-12,North Carolina,430325,5334.0,5831,40.0
13701,2020-12-13,North Carolina,436655,6330.0,5855,24.0
13702,2020-12-14,North Carolina,441721,5066.0,5899,44.0
13703,2020-12-15,North Carolina,447303,5582.0,5926,27.0
13704,2020-12-16,North Carolina,453628,6325.0,6030,104.0
13705,2020-12-17,North Carolina,458739,5111.0,6120,90.0
13706,2020-12-18,North Carolina,468195,9456.0,6172,52.0
13707,2020-12-19,North Carolina,473691,5496.0,6222,50.0
13708,2020-12-20,North Carolina,479875,6184.0,6259,37.0
13709,2020-12-21,North Carolina,484513,4638.0,6285,26.0
13710,2020-12-22,North Carolina,491242,6729.0,6342,57.0
13711,2020-12-23,North Carolina,497869,6627.0,6418,76.0
13712,2020-12-24,North Carolina,498005,136.0,6420,2.0
13713,2020-12-25,North Carolina,498005,0.0,6420,0.0
13714,2020-12-26,North Carolina,514724,16719.0,6574,154.0
13715,2020-12-27,North Carolina,517449,2725.0,6592,18.0
13716,2020-12-28,North Carolina,521990,4541.0,6601,9.0
13717,2020-12-29,North Carolina,526439,4449.0,6630,29.0
13718,2020-12-30,North Carolina,535120,8681.0,6780,150.0
13719,2020-12-31,North Carolina,541070,5950.0,6811,31.0
13720,2021-01-01,North Carolina,543976,2906.0,6819,8.0
13721,2021-01-02,North Carolina,559942,15966.0,6933,114.0
13722,2021-01-03,North Carolina,565260,5318.0,6963,30.0
13723,2021-01-04,North Carolina,572018,6758.0,7000,37.0
13724,2021-01-05,North Carolina,578309,6291.0,7080,80.0
13725,2021-01-06,North Carolina,584694,6385.0,7149,69.0
13726,2021-01-07,North Carolina,595308,10614.0,7262,113.0
13727,2021-01-08,North Carolina,605187,9879.0,7383,121.0
13728,2021-01-09,North Carolina,614715,9528.0,7468,85.0
13729,2021-01-10,North Carolina,623503,8788.0,7609,141.0
13730,2021-01-11,North Carolina,632994,9491.0,7635,26.0
13731,2021-01-12,North Carolina,638330,5336.0,7687,52.0
13732,2021-01-13,North Carolina,643520,5190.0,7796,109.0
13733,2021-01-14,North Carolina,651533,8013.0,7888,92.0
13734,2021-01-15,North Carolina,661506,9973.0,7996,108.0
13735,2021-01-16,North Carolina,669284,7778.0,8060,64.0
13736,2021-01-17,North Carolina,675272,5988.0,8125,65.0
13737,2021-01-18,North Carolina,676315,1043.0,8131,6.0
13738,2021-01-19,North Carolina,684497,8182.0,8196,65.0
13739,2021-01-20,North Carolina,693695,9198.0,8267,71.0
13740,2021-01-21,North Carolina,699334,5639.0,8397,130.0
13741,2021-01-22,North Carolina,708931,9597.0,8511,114.0
13742,2021-01-23,North Carolina,715283,6352.0,8623,112.0
13743,2021-01-24,North Carolina,720580,5297.0,8739,116.0
13744,2021-01-25,North Carolina,725176,4596.0,8777,38.0
13745,2021-01-26,North Carolina,730707,5531.0,8839,62.0
13746,2021-01-27,North Carolina,735542,4835.0,8959,120.0
13747,2021-01-28,North Carolina,741583,6041.0,9099,140.0
13748,2021-01-29,North Carolina,749491,7908.0,9213,114.0
13749,2021-01-30,North Carolina,750117,626.0,9215,2.0
13750,2021-01-31,North Carolina,759955,9838.0,9381,166.0
13751,2021-02-01,North Carolina,763358,3403.0,9397,16.0
13752,2021-02-02,North Carolina,769034,5676.0,9477,80.0
13753,2021-02-03,North Carolina,779727,10693.0,9625,148.0
13754,2021-02-04,North Carolina,786482,6755.0,9767,142.0
13755,2021-02-05,North Carolina,791457,4975.0,9880,113.0
13756,2021-02-06,North Carolina,795559,4102.0,9962,82.0
13757,2021-02-07,North Carolina,799927,4368.0,10017,55.0
13758,2021-02-08,North Carolina,802820,2893.0,10030,13.0
13759,2021-02-09,North Carolina,806972,4152.0,10088,58.0
13760,2021-02-10,North Carolina,810595,3623.0,10226,138.0
13761,2021-02-11,North Carolina,815182,4587.0,10336,110.0
13762,2021-02-12,North Carolina,819242,4060.0,10408,72.0
13763,2021-02-13,North Carolina,822781,3539.0,10482,74.0
13764,2021-02-14,North Carolina,825572,2791.0,10524,42.0
13765,2021-02-15,North Carolina,828771,3199.0,10545,21.0
13766,2021-02-16,North Carolina,831109,2338.0,10611,66.0
13767,2021-02-17,North Carolina,834056,2947.0,10712,101.0
13768,2021-02-18,North Carolina,838097,4041.0,10804,92.0
13769,2021-02-19,North Carolina,841331,3234.0,10863,59.0
13770,2021-02-20,North Carolina,844520,3189.0,10930,67.0
13771,2021-02-21,North Carolina,846600,2080.0,10957,27.0
13772,2021-02-22,North Carolina,849325,2725.0,10976,19.0
13773,2021-02-23,North Carolina,850917,1592.0,11007,31.0
13774,2021-02-24,North Carolina,854171,3254.0,11100,93.0
13775,2021-02-25,North Carolina,857557,3386.0,11162,62.0
13776,2021-02-26,North Carolina,860311,2754.0,11216,54.0
13777,2021-02-27,North Carolina,862635,2324.0,11240,24.0
13778,2021-02-28,North Carolina,862635,0.0,11241,1.0
13779,2021-03-01,North Carolina,865988,3353.0,11286,45.0
